sign_init,sign_nonce,nonce,sign_update,sign_finalize
66,12,0f1c1c057ce540f2465dacb3dc4f4f25d6473169b7f2c7062c50d1022224af7f,6,1194
66,14,0d15bbf5706717a2935676f8fe6b7552b2ff587f0e026d89e3c9be4b0491d1b0,6,1164
66,13,0ddf9c54eb0f3e2d3db8ead92c2e0242ca9d16d863295b049f61ad23849a1c70,6,1213
65,13,04371efec5287f4031e8a16fb0f9e5ec659ca828df3152f9086cd13c8c3a6dc2,6,1154
65,13,0cd1cf60a1582dc6302d25d2a3841588f2d6f4cb8385020d918a2b1e305cac4e,6,1154
66,13,0be18da81cc7a3e0bbe1486bb44b75d243b2fc2a56f1875595594df4f25140f1,7,1205
65,13,081cf315088cb8355d35ee623e2fdc93b94e9e0ac16e0b1191b917946dfb7756,6,1143
66,12,057624a9ccb0881dddf4f72431f7c64adb2abb2ad232f1a19f67e36d286be561,6,1165
65,13,0439e7349a4e1be633c29cfa6c4d72109acba05104e34762f6c90f0599284080,6,1165
66,13,057c6d2224daefdbd89b23c1727f7af247f6b59c7e8423899828f439529b1082,6,1253
65,12,09fa8a3c10ceadb53f24f16d46f54d4756fef3140c6f6ed8128ec2c8cc7e6a90,6,1175
65,13,0a2210dd422f51831e196d08297b9b918df06e45527143eb76b291b17b2807f5,6,1193
66,13,02efd5239afb1d05ed72fde0b17d8c7e1dc40e48aa25f79e1fc98f0e0f053c17,6,1193
66,13,01ec92e8050587c84ec4dc0b2da6c3cde28867084de58c47041c3c02636be105,6,1188
66,13,08dd7a58b89fa64aad8783aa27c57bb7e7cabe55969f456fca0b0a9b26d3ecdd,6,1209
65,13,08c199d7c7dbb84dd2ff4532d48149842c1f4a9ee2985456100aa86e24082308,6,1155
65,13,08f04d04f918530125179cf1e9eb59431643600dfefd3421b87ceb9e407ffba2,7,1115
66,12,06c5476f7ef775e4d6bdd35fdc994542da71e70308cc4ccf911ec8d4ba507ee8,6,1193
65,13,0dbd0876eba53c1c98e40fc90be1214b8ce4c87dcaef1dde3889ed34c4325bf2,6,1154
65,13,0661015b6eff3d4560386ad8d4d7d03ab49776d4a7dac66af70d28d64f9d4ec1,5,1193
66,13,0d9bee895a7fc11ff48d376ddc5525916c1baad15140ed2dd8cee9e56d781a99,6,1223
66,13,039ac67265faa5e5f76b7e5cd82f74e5d000937f8c8745ba2e4cec4c575ffe38,6,1140
65,13,0d82d0322dbfbfc9b8d9ed4e42d12896033d02ee47968a80fb6eb53bb8a2bd7c,6,1174
66,13,0b9638e6dafd652c2a2a479f656114369e4be24b249a1188323327ec1b08d98b,6,1196
66,13,07cff81a4feaaa64c4150207d077465368a6856177b337d99dcc9f3262598c25,7,1180
66,13,071836e1662104c5fbfb537a0fc9adcb4c81d7f9b2a03298e7ba241ba13cb738,6,1154
66,13,0eb1be0abf2531c6767ac83acb0574194fbbe951ad35de8928d8cbbf84892495,6,1144
66,13,0d34ff55e5997019fcb028b1cf2dd52345b4848b3f95ef650727ec7611a1b67a,6,1153
66,13,05238e846bac6987d11627ccb90d8cf7aa8f44a9fe0cfdc0d855a1a639e6200a,6,1154
66,13,0eeceabac744a228e35ce14e08d1a53ebcee8711ddcc0db5374e76f45f4fdb54,6,1163
65,13,08f0a0c1e9585742df5bc97cb1167ed382d2c72dfc36ff0e05cde0ae5500944c,6,1175
65,13,0cbf1f165e77d720fb2e2dbdd7ea887115a73c48dcaee49a8c202a9db814a177,6,1165
65,12,02f35b5e1f76af71e8305f31164c11c3914fd76782ba49e76085fb3b32abcb2b,6,1164
66,12,057b2ac43b8f90db8386df155c1579a18ab27f8973afb20ed2a7f9a8df7d81c3,6,1157
66,12,0c7653a6af146614a9af4cc1ada32566c06e3e367fde09a7816fa2f596958164,6,1145
65,12,0e56b2f51d58306ef7f33a9ef5feff1bb9c2c35e4c2121bf2b4649f25ebd4a7d,6,1218
65,13,0970c7932f065daf11ee72882073cdfdc3f308c5f25ec54c548b68011f20095b,6,1164
66,13,00b44e64274d7b7820cfe2453ed07470fcac3e00a9e88c997ece9d42031a7df3,6,1173
66,13,0448a01f4433a7d0e3b0884a57703ec761dbf919ef2590a8a2f919522d11170c,6,1153
66,13,0a2b469a54350d47a407af5cdaa8d96b2e36d414e587f43deecc8c263ea8c682,6,1135
66,13,014a81d3b086c63320191ad6f7f336f18554d9285b0fe24cbf1a71bff6ff6cd9,6,1174
65,13,05f2d8f97eb78976b66b8c7805d83b0a85d850428f1b9a2848826795af9300f8,7,1186
66,14,02aaa131720fcd64065e7eb432f3a8eb183c2b0b4e621dd81e441fb02396ee6b,6,1169
66,13,0628376d2baf5a8cfbf308b0ab83b95900f94d6b66fc436b925cbf91a1667685,6,1233
66,13,03f345ad33c19f0176e74979e7b05bfda33e480761009aff8d59aa95f12dafc3,7,1125
66,13,016142f516ffe58508f349b6edefb974319937cd71db27fa59a5edc614e0a699,7,1154
66,13,0c2d96c2d9f2f5e0936fb68420937d3aed7186012c44519d6ea1ff39aeb86f0d,7,1167
66,12,02b57b7f00c9d58096a8ce5f7e1e9ad93989944adec2a5de06074b04f6751405,7,1184
65,13,053b1d557a35116d5de3e6aa656d3d53b875ec0fd602220c4d20f3ec83cc1215,6,1141
65,13,03f9b115948684d9980ec2daa02537a52780a0c8f8edd8654e4555c602d52934,6,1204
66,13,09df4126481d6e4359a28d9824b79f6d952ed61e1f34e9341743a74c53d6bcdc,6,1202
66,12,0350d255ab31ff22494fdfcd7cbf25f64be25d50cb6bcac79ee0d1a511dd4072,6,1125
66,13,02f0673bab2b83ea6ba7ab5745a398fa18e0308f4c654d81fbcbc700a79c49bc,6,1193
66,13,0716faf40141540e4823bfb98454f287514561f409b0122a3e2cfefe1c831774,7,1194
66,13,0419953a9182740f56753f1696884d3136f2f02ed7b58c7d591cdf9e14ded417,6,1135
65,13,0dbb32d8733e2c5ff5961668c56ff104f7400a2ee206610cc6b3665e58913600,6,1194
56,13,08ba01775fde907dc26d99d09aa179b1caeab1dbac7984fd7a0664d9b202a1a5,6,1204
66,13,0efdd5187ee56f07be2c14910dc236dc2c6aca68585a972783e2bd815f11271a,7,1224
66,13,055b8b7039acfd621bc7c3e2c34d4ca58099adcbc0090d137b43c34a5ab6c63b,6,1203
65,13,0b737805742d1dd6ca076c4e8f359b6258f4e9c40e954ded0123145adaf3357a,6,1191
66,13,0c958ad1efef3b6ca39bcd7da49ebad9d51088086fba5e335e2de8106ca5ba98,6,1179
65,14,0afe5756f358c8eff6c6e27e057e15f2a55e7f5a361a8b4539803c4bf8464da1,6,1174
65,14,05e87aa7a20b406a2c216150c048e532983a0d3f44e5785d69f846efc87d577a,6,1124
66,13,0ccef311e84d9610667db9b42f024249c36870b9bbfcb82e1183f523fd2f5583,7,1195
66,13,043ae81f990a73447c2466ec98cb3b056e5348d504c7975eec5e0738c06d1eec,6,1163
66,14,0c83794d5b9870241881c842d74f95a625a26a94a7657c39e24627f09d3e5896,6,1115
66,14,0b38b8f3e23175cdcb44a9cb48ff4914de503c888649248b85c74763d5c7a99d,7,1233
65,13,0b1fd2148edd6f7a85fadcb7c820e444b98a77d803ef172ec1f0d9d2297e4254,6,1144
66,13,049592803816bce69a14bc5f9790851adfa8b8ecb69f0f13811772c4dc713045,6,1166
66,13,0f44a1e8da2d947b6d7e53985d7d93647d024e8b6c5264637555771194919827,6,1164
66,13,0a28a2839280690e4a13917758603142c80ea682c094ce4534ea34ff7675d062,7,1214
65,13,0596d111b087c6c3ae95221c59600d2fe1f9ce5124af93c84c14cfbeee0475b5,7,1184
66,13,0d0ccf897c5f33012b9719ce2958b31c84f52dcd2cc505fdc69d23c55bea3a1d,6,1204
65,13,0f2a9f3d0fd0b776e83886a3fde6fda33ae777f6954cbbaa51219fe0c68755ce,6,1214
65,13,0f64a49e9ba36628bdf0331826343265703f9bc9c29ac30033a2315d4bb65a22,6,1173
66,13,0473c6aff03ddcef0f721ce82fe742d4544aa4c4a13f38979ce9aa1db6483e06,6,1187
65,13,0d59507b3bc84cc8ac7458fb2c3890cabc1f5bc7bbbd644c572524a7f5657a24,6,1203
65,13,058e8862ccc5b102b45e7ea60660ff77ecd87d8645f7c4c7d04f80ac001c905e,7,1164
66,13,03fe2921d6eb706ffcd7b4b42f4d8f573a308bda771c3f50894f5c33294e6081,7,1213
65,13,021800fa72545130d8dc96e280e5401029b6c326df30169a4d629b972e1d2a63,7,1182
66,12,073c05820cff494caf782481c3b6c71681a5b7a24348f356963df0cd34b4d175,6,1145
66,13,0ab06147b7ec271839c894a2af1e9d9974442232b494c7d79d1b3265d7a49fca,6,1137
65,12,094b6818511edaff02f3163a93d2a3894fc125d163ed43938568e936158beeea,6,1164
66,12,057b748f4c3833cae0638c62d047ca8e22553f7cce0ef31c5e8521b23d82835e,6,1154
65,13,0755ce7fea5999aab4b2d30f12cc5806aa22b21f99b3ff656f9dfb40376259ca,6,1213
66,13,0902c838164e0bf3b250693845a88b199e3115ecbb700e26ac22d746892b223f,6,1177
65,12,05efcea5bac489641b4c19ebcc139ea6b7c954ac041be3d0fd9a9b16678ffff8,6,1163
66,13,01fe59e4e4da40f7926a90fd12227f62c3f08acd77532b9d56e668a7b8b5d7f8,6,1164
65,13,07147415ce5d4f7f8998cffb9f005b4459eabe8f609d0f11d035c1f37fcca372,5,1174
66,13,0b8ba27891a098c04dd957f42f393463b713969ff9b3f3fa7ca988af1c3ae633,6,1164
65,14,0076194352fb2ff237a2cb359f24d70370094e4be0a2a700dfae7bf4837dacff,6,1193
66,13,0c5779ae2318019f8cf2931d901001a7a64bfa225522c5daac444e32b71b54bd,6,1223
65,13,015bc30d951b18e9d1c08c3bdb3a8a0c1ae7f6421a7694f17bb08141f0e63c95,6,1164
65,13,0a347e39edcabfc4f3e52a3134536f87722a08909731a6dbd6eed3e64cc59bce,6,1175
66,13,0abe98f638c72d4773795d840c35969b7247aff67f8aaaa9adb582f91f14768f,6,1193
66,13,06478c36d27e4b3897e38cfd81dad3dd8d4f82c8df799e334e969ce36dcd5401,7,1203
66,12,082832787791d7946b55aac251ee0b3e11b849d0efda3b53440516c119e3ac05,6,1212
66,12,02945166273ae9f4785d8bebe27347e7b129f8fd948864690fd43740d88ecc15,6,1153
66,13,02e198a5527aca30d3b729a55bbce62f108bb5999cca0b2e56f8c76dacc781cb,6,1154
66,13,05ba4677861fb5751794217aa65182ee9920510e92b717f4c545195ba06687f1,7,1213
66,13,027ae0d2e9e9dd89156cf590727b859d7bf665271284d1cd0ad31da91fc78660,6,1234
66,13,013ac59c041e7e7f9cc02356493d21573c56046fa3988b692c43fb48b470592a,6,1186
66,13,08071c956191342b6e7e9d6c7f252226d7e630c177a5870e6d1cf70dc928d515,6,1234
65,13,0a6950cb2ed0535d66012269ecffba92948e7532dcb9b774385079313154f8f6,6,1204
65,13,088e3aadc1eb1eb47a8ea8ed919a4d30cd592a0efd8834286bf74b9a85c6f158,6,1155
66,13,0bf678dbb1e571878bf186b5f9f3942a3d20915b4a4a7e2042fcbc8a84e9d5b2,6,1183
65,13,0da83878b52fc4a067792fd765684e4398d58d57ca08c569ca5a0b63b77928e3,6,1213
66,13,09919a8573ada85419df8fb981c0cb6e3d24b992c719e2aae665f65dcae3d4fd,6,1136
65,13,01e3dc5178b82c923e04ba90b74e98f917f806fa31b12c62abb4f4198327e717,6,1135
66,13,030c0a903a721628b28788f5deb1985784ee633c3d343da1cdd823eb3db88d16,6,1154
66,13,0a320414062f8a3fb7150c077c53ef068caed0ebd99e7ca04e41629ddcab9339,6,1149
65,13,0ffaaff67ce54c730fd08024611510f9764a7934f65741dd77a4f48686a30641,6,1155
66,13,0581543c452d900daef3209e76d8131fa987b0822d5a6a42b9b69ee787c76b86,6,1194
66,13,0915d613c918407beb2a6a1d2f87f4dc8afe4c9d63a7a31f5968f5b85627f871,6,1206
66,13,05dc44f0525e6ee866063d0e4af3d463a6078619b719974f6dd3cfdb752bb19d,6,1183
65,13,073ea2d7911c517a50bd9493b9b45bcff5c47460600d48762f5ca0d0dbaaafff,6,1139
66,13,0187ed25d1e1a614ce4f3a71d77083c7fa2a3ade5cd583623435a7ef60cfe594,6,1135
65,13,04a4b0bae37c824660c4c29fcb9ec57f2a4b72b67d79e7f9bb7ffdaa7476d96e,6,1165
66,13,04bcf15444524398b1101c65ccfdcfb5190e4ce65d25ed4ba590efbfbf7e4a2e,6,1144
66,13,09a175d7a41c9748381085a1d9e0cfbfe562055eb29abc0dcd2dfb1b86f8c881,7,1203
56,14,031b340bf1153faf7ddc40488fe40667583d1e095f301a1c506b364686165109,6,1187
65,13,0d55f23df5559177562dde80a22ffc8bc73168145f4b31bf998ec9245ab532cd,6,1224
65,13,0f36435695ae1a60efdc90eb2509398a1449ca65e4a64aa1c031487e3cd6e601,6,1174
66,13,0305d5fcf10e7da61ae862d27d9754ea239843bfd7d5a5f040a888fdb05860aa,6,1194
65,13,06f83bceb1b38a7d1ba30cf8270e1a3c7ded696a60f725e38cd372ba4c469dd8,6,1223
66,13,007b69fd85c315ad3554ed0859235e6ab1d59c5205b5d02cdfad4aeabce84059,6,1154
65,13,026d6501076bc6056965e6de0f70d65e99af46d555b4acd3e81b90ca8e3d9f76,6,1142
65,13,0ddac79a3e7de6be05e76f1344cd4e80c44b6b7203555c69f92b9f80fe8fc5f5,6,1164
66,14,0812fc77cf0e8a7643af5c1f2c4744d958d18742843fe912652c97e011a4663a,6,1175
77,13,000b951f422d5e8c0f0572a7213cba9228847a10ab1b10c24a6b5fd1d575f50c,6,1194
66,12,0e4dc2c7e2cece79609646b225475753bd9d2eea997116474ecbeb9cda4f5809,6,1184
65,13,0ba75e0ca4ce34e13ccfd8ab50bb401113b0c7b69a7c4c72c33c8d2e331d7522,7,1238
65,13,00749b176afbce3a4d9b6169f39f25d7a70cec4e9a51e676227422cce4a71921,7,1223
66,13,0c831c2b94f7600ba6ae5a52e34ea869641ccb0ee0f4aad83fbafc3f6f12c845,6,1232
66,13,09221364d46b243a36e6ac634f9fae25e248f545e0052b1cb52d0cdb93ccedc6,6,1233
66,13,0f5d25ad06719da41a63b19fa03f59a65956d5eca6fba2d74d855b87d472080f,6,1134
66,13,01945d5c1881372f7b6a0c7c6cf81117bc4ca75a6cee4a09ff22b2530db36f7e,6,1155
66,13,0250973eb3b92541e3ec3ce50dfa929afaa3664dc980360ea7a4f0cbfe98ca73,6,1194
65,13,0b8dff37396fa6420f418807f6a5b77964043ab5c4b7730ab6429e78455d5861,6,1193
66,13,0e019767d692c89d8e530e4ef67fd7becbb17c4effd08296e8d51d4085fd31b5,7,1164
66,13,0fd507e31ed6bccb0786b34ed0192b9915889acc37d9ed9f7b5951c3d54ab872,7,1242
66,13,060f49c36eb224802c1bb9e62529869de08695d14f3c874ac97e233dd9ff29f3,6,1184
66,13,02e1e35ddcd5e1f619da2004d7cf3c273ecd08245f5e0defca6c41dfd4a00925,6,1169
67,13,09083e6adf670db0c75066c28658598952696dbda5de89cca8f61e4ae4c0d309,6,1183
66,13,0d0cb12b99d47d32e889b3118ec8c464beec65d834c7a0c6e075a569f92a1a6b,6,1115
66,13,0d3fecbb750854be99042ef5b1de1c3b6837ad9e535752957fb73ca33d1ded53,6,1204
66,12,04e693b2d1d8b51c8f756e41cdca61b5b7eddd0abf2bb83dc5ecd4261c9fcb5e,6,1165
65,13,07add8262fa3a78cc99045aa2fdadb71b823836ecdb7514afc664b7b48d4a029,6,1184
65,14,0bf7b672adfaba277121c32028e3187d739a6cad227bbfef503a51bf24e51217,6,1184
65,13,0206ff36f3ea27647053c137a6f5e23b4c7480dc762b6b2827043732764d1aad,6,1148
65,13,05b674127cc7972ca917df280dbe9232f8f92e4699c5cf45e963fbdd255c457d,6,1174
65,13,0f52763b29ec22cde22360946bdd319366f20a6f2423b20ee1017ce7589a0b3a,6,1252
65,13,088bd0b2be62c9842938f13f4354073d72ac85a8546625e7c9e5d726a7bb95b6,6,1173
65,14,05771efe429272bfa7cc12548ab9a627f826a9b3744b5dcfb78d48d18d7b7612,6,1174
56,12,070ff9dfbcc4b7f0788a4289da49ed35d4912f137caf207e74626c56948b46e5,6,1194
56,13,0c5388f34c4823b2a91f5f096d56234d411de78aacd244a607e339659d0b41fd,6,1213
66,13,0740354ff987b6198545cb0389eed0099cc4742a902d82b1c1f229bfe9cebd42,7,1194
65,13,0fa367e1fc582f651875bcf50ea2d649c275589a980db343e8de745040e20532,6,1165
66,13,0da0ff00675fa3570e63f6252e2ddd0ed8ff42db1abe9d7ff962ef6e6f0dc331,5,1184
66,12,038e38d05300ca62c98507152fc631cb6822cc1cf156ca296783d261008254ac,6,1164
66,13,0040bd1a4f37ea7fa5843e3cecd75efd2f35b55d73e862bce49620b117d84c88,7,1207
66,13,0f24747cb146e735171e6751d9b2e76e5fe3d90f3c14810bb78378d4fdfe1c3e,6,1206
67,13,08dba2b531318c2e2123ab356f65d3549192a7682c9f7aa520356e2b4c46993d,7,1184
66,13,0955b611261c8ff6c8208c0b0724a79801c062fa84ca5d18e98752b250d93d64,6,1163
66,13,0ea71e4be63d4296026a10652c6e26701596dd38ae17ab156f136aeb8ca9ff50,6,1184
66,13,0164ae55d91af67d9bd02732155188cd9bcf25f23f92841687f380e4ae5609f5,6,1175
66,13,0a422021857cdaf930cd14b6b828c4605296204a208e0c5f8ed3f000e3042f94,6,1173
66,13,0cff52136d407ba24b0b790ef86d0ab74143f7a4d361dac083f34b8ec5e96921,7,1253
66,13,07f87c43ec80d1ebcc9664efcf8499304b193234a6845f83db7059ed70062a9c,6,1144
66,13,090923eab6d0c3191fc0c85de600b83b2499836143050ed0a113b38881747070,7,1165
65,13,03d684ee56298cc32fe4012b586dc818b952acfea63f25397906610e7bea90f2,7,1165
66,13,0706e84008d8e66e04536b04ce77f7a3c47a86ae92806be43d5cacd22fa25233,6,1193
66,13,05cce79aa09a47935158bf3f72f18f47273729480ba8fca011af69e30d6f6e55,7,1134
66,13,0322a26caa7266c69540c554446a417d6c612cb6a5a368b378c046da5762bb40,6,1203
65,13,06b1a160ded1617e8b1fd0f784d32f1725501594c4a2009098d10ce2b6a92132,7,1193
66,12,084ca0cd4d786ac6747dd6f01db6a0af0ebea8a9276b5bff0b2ba6ddb6e5601b,6,1186
66,13,0a9347c6ab8a0a428c6ac76c6329f7bec4009c795e772d1469460c2b3d6c5cb9,7,1224
66,13,09a5d43c8de77c69835a8d4f9c7947f26ed0c8c9b151957e1b0cd8398a96d698,6,1149
66,13,08d2124d81ecf32c10ef8fa6229487d90a4ce8b8be0c924f5ef73e3fcfdb8b5f,6,1158
66,13,0184b9476d629ebb55d59e4e64eaac1389aea9db5705ba3bb2db0ccb85225e78,6,1185
65,12,0826488ea4cb38325a51e7d8d9ae1591870c19b5113df5f633015c2eeb224f21,6,1177
65,13,02be8ccc4894bb78a5ae3dbc5c667719ed1dad7ca1db99b4ab053099b7102f41,6,1196
65,13,02114a158f2668b2cd60e234ea8be1ef833ec5645c70081985979cac37f973bb,5,1203
66,13,0267df539288799f0790520ca7257d6c2df08ce59d00d515fc71ea058d85b8a2,6,1165
66,13,0df718466c91bde9cde5a24027e1f56dfb2859e8c06d6572c9659c5d7554ba83,6,1192
57,14,071b1743e95a4213a79f30fa06c188be713292f67a5aa4dcd083e45c209f8049,6,1175
65,13,0f3dfc95791a8fa912a19db0a0b343c3d64f3f56e999f92d04b50af0d1385e3e,7,1184
66,13,0d69c911e3db253a7958633e0a75ebeab856490422dc40d9501b761b2ec5bd3b,6,1165
65,13,0d845fb9701ad7f77bbdfa9cd40042078e4bac444769af31d10cbc354117af52,7,1222
67,12,0edde689113f05afc305df052968db0be7158b1e9fb384e5e31bfe3e04602091,6,1175
65,13,0c56eea9ae95a30d3b9191d74843d9ac35c215a509fb395465dd7fa11155b922,6,1183
66,13,03908351e5264121dccd23a3494869226db4e5afbb858d41d6d4271890bab3d0,6,1222
66,13,0caaf988b1100ac09f125ef0375e60590c692f63090026d7930e4a6b920c6da3,6,1155
65,13,083f85e304e7f840cbf0faf26aeb374cefd8cdfe6c3b5f828234986c347b200d,6,1154
66,13,0cf3a0e2b4322500d09e8ac8b650617b62ab5c707e8f54a58f6e976e7448ba4e,6,1164
66,13,093480de679066ea1d7e72b30fb7b79afdf7ba73fc7256c866d9f818c29c53cb,6,1154
65,13,0856c547c3c47752cfc2235c213f60ff42da340c2d1e8940c339c955eb5da333,6,1174
65,13,0891ad674e988afd1c045b1d8d4ad65f5d5f0662c085688af97dbb5a2a0bd467,6,1193
66,12,08556265b98bed29ffbcc04ce8517cf81e18c11abcbc1b13f7c1eb0ea16c8a5b,6,1167
66,13,0908dd7e3730c6695c689c2f0201d6ac8c5c5da7d387735ebb2486d6a571bfbc,6,1174
66,13,0442329faa6b0814a250b049b92a11bee0f7bdc9084613b56678945f5e841998,6,1232
65,13,0e1cbb97802349f4d5b93944eb8101966be1ca9d0baebd0a44d41e39e8e25081,6,1213
66,13,094327767d32ebb8488a29151d2f5dad191f835408392e621343f9645f015358,6,1164
65,13,057f8524e39e5b531c4699cb1cdb694a92111d6eb4d1235f36dad122022ab629,6,1153
66,13,068d669340a9cde41486806d95d6f99785fdf84e174bc55bc92deed2a6bd7222,6,1135
65,13,05285101068153e2589fb99b74e2ee95cd69fa6c3ab099466a92d684d1111668,6,1145
65,13,07e19d948e736c4e721c23fc33129297f46dfd18b106cb0547fd6aca9e1bfe01,6,1166
65,13,0fc4babea3f34d26adfba6d8ee0ab7bc45dafdfcef8dd414b08b4443f6083df2,6,1194
66,13,05577c0c20c039c74516df2307da73497c4cd4242b032252eed66179dfe55ac9,6,1167
65,13,0993ff54ac3125ae9b11c14e9200644695ac6af5659dec472886c27a0c4b93e7,6,1136
66,13,081f700d0880d3bf6cb3dee043658113cca177fec0d5ea70eb9401694fb32b69,6,1134
66,12,0afefe2e547fdb4afcdb0e783b0da38240b3ba51ff9979f828ab445922ab54d9,6,1194
66,13,0f33a17f31c93e75d2d8f4dffa11e56608d45052716e51005f0d08f4be69bf46,6,1193
65,13,08cf29fdf414ddfcdc20997d1662a6e1d85acf6b2138d3abdd1fd796a85fc2a5,6,1174
65,13,0ac51a44a0cb2111b228239b1ba433c4a07995eba09b53a4aa9a6cf010aa2d21,6,1175
65,13,09e847331e42bee1dffbe3b726f8fc687af1c93c2eb051a6b0784aca6e4d9eb3,6,1252
65,13,0b158c6c7b41ec55511916a136b258f295259414be5b946b6b7f432a7b7c4da8,6,1145
65,14,01b377a0b5eda170a6aa0e38f80b56ac11e3938fdf7415c552d894ebafaf25b3,7,1163
66,13,0333a2a07c32420802e72da14f5bf6420f9875d38cac86cab8482cbdcee217a5,6,1244
66,13,0d3aa37a91cec93ac9b6f5c0ed7de4bba553d95dfff28c3c0d7e53cb8d382f93,6,1163
66,14,0d21105d1b3e58b291f376047e19adf1a0c6205973a49b65e70ee2798a3d38d8,7,1183
65,13,0ea6e11970a08adef7f391fac3c8b563cac7e2d0d555d45723e1b57b9f903db7,6,1154
66,12,074c07c52e34695b244337ff54b45144805aaa9137682391da16aff270c804ff,5,1183
66,13,053eea9615dc834b42670ef072678c8cae264a8ac2136b9f054937d0c03c338b,6,1195
66,12,080e4f1e7f22c0c758ae3a8055a001f9ee9b60d7bbeed2f06194c9c22e72d23b,6,1145
65,13,07c820d27be9996390ae8ffcef7ee76cf89a28ee2d7d66c38881f19a79a2faa6,6,1207
66,13,0efebd8c221786472454b8c63618892faf9aeefc40bd8569c1d5bd029a443763,6,1165
66,13,00a18c6110a4cda796329fec77ec6bd4d79358eb4e2a6c03aa79072d0fb864f5,6,1242
66,13,0f7e53ca1aa155dc9f777e938d1e07e04712c0a4ebb315f9ceaf2739d777f402,6,1193
65,13,05ee3c5a03ec3c0d252d88b682ad536cd54c57aa8569020f2ee430b8c863aa95,6,1197
65,13,0030c04833fca1b5f4f13fff20661b333f80c29fe3f786038281628163daaccd,7,1183
66,13,03081b964e55180712922c9d16ffd8b29aeb5e3dbd6a2cfdbe082f0b40bb0279,7,1183
66,13,0fd86734ad4857d8ed0cc579f469f8f0f27c964b163253017d267ce0e8907755,6,1175
65,12,09c19c04472feca08cfcaa0e98148a8931f512d481822329fe58fae811eced41,6,1164
66,13,088c74d9fbf29318893cbe0cd17b45caaae88beb975d6023e58f5666be354600,7,1185
66,13,06d11768b1a3eaf2b61aec1bcc53a7df17ea1bd817245f481108da5d3d28d2c0,6,1164
66,13,04ae00d8bb2b5ab622bfc82849ed8abc082aca3c23191d569f480926e14268d5,6,1155
66,13,0df3677fa1d516453c8f629b3eca46a4a48080111b37ce75b99b61f7fa9ba957,6,1174
66,12,00edeb0e77c70406157a0eedc7659dc3ce83cbaed7ab3b9ff200f34c6529bbc9,6,1175
66,12,09ced58cbb65585da32b21897dd33b7b48ec8799e2b1dd7e14e3b83abcd34093,6,1174
65,14,08b4f2490f327ece5179a25f0c97c5148b209507466917cb831bd9d6ac9d99fa,7,1125
66,13,0ab8bae02940de5fa749a869a6e128b1ffdf2badbd46e986ff5d261294d369dd,7,1145
65,13,09a7c25cbeaef337fff6380df7074be60589896a03f38be2a6b15e811e0fe6c5,6,1187
66,12,0d429abc8317bc5850683b58fd610bdc84cc71ba243e4926a130f0aad66b9775,6,1156
66,13,05f0f503d94a6a2440a22228120cd7c941a05dfe98017f94ee776d24f0619600,6,1195
65,13,034ea879049e6cf701eceac65fec2375a5aa34363d48e0539657c8d778f65d12,7,1194
66,13,0efc64e2277aa71a825c9fec32c008a79dbe5a89b68a6cb9ac6f56cdb91ba599,6,1213
65,13,00a59665acf327e43a7b04ef481d4ece722ee88933d4cab97a38f78afd0c7651,6,1136
65,13,0fb9fcebd221f377019186f66c4a06af5b1e975fceadfe5737f5703c103dca81,6,1185
65,13,0dbb9dafec017a15fbd99927809afe0aa26dd4e472917b42c2325e6033905af1,7,1243
66,13,044b2f49c959b7aea0c841aee2c3acd8ca70bdb433c818f468dcac7d776dc322,6,1174
66,13,0cef2608865a5a5a7c081e23458da1c2c512991e3a268f0ca0b39cf0b2cc7016,6,1145
65,13,058d915290b844f8d2b8d84ca876ee86a9102664d297a0727ebd0997ddc6f072,6,1175
66,13,05a75096af6a41597640faa3943b897eaaba34e05890f28fc7c659cfeba93638,6,1193
65,13,0f76549b406acf842e6d2614378384f2908ce78506f3988060a4b04539971e35,6,1184
65,13,05c782371560a6df775a8a0b671f0b1412409c998dda8d072ebdbc145d13ab83,6,1205
66,13,01b254d0958adc437c5da7152b0a656125fdf706104523ad8ca52fb8242bf26d,7,1135
65,13,0442de26d2d73b0cc59212f0db59cc6201711367047317a3b33ac669b0c5c1e0,6,1134
66,13,01f4ee476d7e4510ea9b1e4654f4ddce8896e3ff9910bc3e3dd62f0f1685912e,6,1183
66,14,064e8c15dc3ab7e63497512a972113385486030d4dd2a36f81d5f9fb8177f7dc,6,1126
65,13,070b35a8d8ea9fb65bc4a0336fa074aba978b47b3b93b7914d632b8b4585e6ae,7,1105
57,12,08a2e235b3efc9bcbda743d62deeed82a09635314cabd8ef0e4f54215ca7d43a,6,1197
66,13,01f3420b904905431d22d705cb9c30873d4b21d2839f3ff73b742ee9d753e00f,7,1150
66,13,0a9d1c595eb2c15f832a78f87a88146f7b6448a775baadf3892f65c5f9572c08,6,1155
66,13,0d9720c947f6b3f01a176cf9388c2572fa726b8d092163147fcf4b4d89856eb9,6,1164
56,13,05080b32407f568644c0c1dbc9d5dce634f21866dece632209322660f2b6fab8,6,1136
66,13,07f3ea6d91d99310200643c81c1fa7f8d0fd297ba5a9395efc19ce258550c883,6,1223
66,13,0c23bad7f8c31916212fa1d44eb2ed49695707bf8d97a652edcb8bccfb3aec4c,7,1193
66,13,061b6aff8755ba2d2ca43aaa3011503f77908706746a9e5921fdb345f0f8d1a1,6,1136
